blk_no,street,max_floor_lvl,year_completed,towns,address,postalcode,latitude,longitude,distance_km,nearest_mrt
104,BEDOK NTH AVE 4,14,1976,BEDOK,104 BEDOK NTH AVE 4,460104,1.3332985212474,103.936601473643,0.5,BEDOK RESERVOIR MRT STATION
104,BISHAN ST 12,4,1985,BISHAN,104 BISHAN ST 12,570104,1.3456750211197,103.84803290576,0.6,BRADDELL MRT STATION
104,BT PURMEI RD,12,1983,BUKIT MERAH,104 BT PURMEI RD,090104,1.27239853587858,103.825625504182,0.9,HARBOURFRONT MRT STATION
104,BT BATOK CTRL,8,1984,BUKIT BATOK,104 BT BATOK CTRL,650104,1.34899500255547,103.747258218606,0.3,BUKIT BATOK MRT STATION
104,C'WEALTH CRES,10,1964,QUEENSTOWN,104 C'WEALTH CRES,140104,1.30795875311898,103.799976942939,0.6,HOLLAND VILLAGE MRT STATION
104,CLEMENTI ST 14,4,1984,CLEMENTI,104 CLEMENTI ST 14,120104,1.32294968512724,103.769189152266,1.0,CLEMENTI MRT STATION
104,GANGSA RD,10,1986,BUKIT PANJANG,104 GANGSA RD,670104,1.37880399486152,103.76796875654,0.2,PETIR LRT STATION
104,HENDERSON CRES,12,1967,BUKIT MERAH,104 HENDERSON CRES,150104,1.2893692748935,103.821538089569,0.5,REDHILL MRT STATION
104,HOUGANG AVE 1,4,1983,HOUGANG,104 HOUGANG AVE 1,530104,1.35478438666054,103.890318475929,0.9,KOVAN MRT STATION
104,JLN BT MERAH,12,1967,BUKIT MERAH,104 JLN BT MERAH,160104,1.28102515462893,103.82446093445,0.6,TIONG BAHRU MRT STATION
104,JLN DUSUN,4,1980,KALLANG/WHAMPOA,104 JLN DUSUN,320104,1.32842530547543,103.844142365034,0.6,TOA PAYOH MRT STATION
104,JLN RAJAH,25,1983,KALLANG/WHAMPOA,104 JLN RAJAH,321104,1.32780496961457,103.853262284564,0.8,TOA PAYOH MRT STATION
104,JURONG EAST ST 13,4,1982,JURONG EAST,104 JURONG EAST ST 13,600104,1.33658465311802,103.737623303842,0.7,JURONG EAST MRT STATION
104,LENGKONG TIGA,9,1988,BEDOK,104 LENGKONG TIGA,410104,1.32563496745023,103.909815198327,0.6,KEMBANGAN MRT STATION
104,LOR 1 TOA PAYOH,10,1967,TAMPINES,104 LOR 1 TOA PAYOH,310104,1.34010887675625,103.849107848181,0.2,BRADDELL MRT STATION
104,PASIR RIS ST 12,11,1988,PASIR RIS,104 PASIR RIS ST 12,510104,1.36795278578738,103.958702642513,1.2,PASIR RIS MRT STATION
104,POTONG PASIR AVE 1,16,1984,TAMPINES,104 POTONG PASIR AVE 1,350104,1.3343391689203,103.869158899303,0.2,POTONG PASIR MRT STATION
104,RIVERVALE WALK,17,1997,SENGKANG,104 RIVERVALE WALK,540104,1.38262745864985,103.900929877213,0.2,KANGKAR LRT STATION
104,SERANGOON NTH AVE 1,4,1984,SERANGOON,104 SERANGOON NTH AVE 1,550104,1.37059316193953,103.871086801722,1.9,KOVAN MRT STATION
104,SPOTTISWOODE PK RD,25,1976,BUKIT MERAH,104 SPOTTISWOODE PK RD,080104,1.27442754696062,103.834878784712,0.9,OUTRAM PARK MRT STATION
104,TAMPINES ST 11,11,1982,TOA PAYOH,104 TAMPINES ST 11,520104,1.34720576651075,103.946641750013,0.9,TAMPINES WEST MRT STATION
104,TECK WHYE LANE,9,1988,CHOA CHU KANG,104 TECK WHYE LANE,680104,1.37708162127187,103.752870448301,0.1,TECK WHYE LRT STATION
104,TOWNER RD,11,1982,KALLANG/WHAMPOA,104 TOWNER RD,322104,1.31982354462646,103.860979745364,0.2,BOON KENG MRT STATION
104,WHAMPOA DR,19,1997,KALLANG/WHAMPOA,104 WHAMPOA DR,323104,1.3207995912383,103.853327785421,0.9,BOON KENG MRT STATION
104,WOODLANDS ST 13,13,1984,WOODLANDS,104 WOODLANDS ST 13,730104,1.43646587087026,103.781576865168,0.8,WOODLANDS MRT STATION
104A,ANG MO KIO ST 11,12,1994,ANG MO KIO,104A ANG MO KIO ST 11,560104,1.37182700854497,103.838803655863,0.2,MAYFLOWER MRT STATION
104A,BIDADARI PK DR,17,2020,TAMPINES,104A BIDADARI PK DR,341104,1.33532197788922,103.870933993338,0.4,POTONG PASIR MRT STATION
104A,CANBERRA ST,15,2017,SEMBAWANG,104A CANBERRA ST,751104,1.45035225780871,103.832262400576,0.8,CANBERRA MRT STATION
104A,DEPOT RD,25,1998,BUKIT MERAH,104A DEPOT RD,101104,1.28045561330579,103.812317740785,1.1,TELOK BLANGAH MRT STATION
104A,EDGEFIELD PLAINS,17,2001,PUNGGOL,104A EDGEFIELD PLAINS,821104,1.3968057047795,103.905054187798,0.3,COVE LRT STATION
104B,ANG MO KIO ST 11,12,1994,ANG MO KIO,104B ANG MO KIO ST 11,561104,1.37151151416054,103.838458787545,0.3,MAYFLOWER MRT STATION
104B,CANBERRA ST,15,2017,SEMBAWANG,104B CANBERRA ST,752104,1.45007421711069,103.831377046227,0.8,CANBERRA MRT STATION
104B,DEPOT RD,20,1998,BUKIT MERAH,104B DEPOT RD,102104,1.28049143987378,103.812100811742,1.1,TELOK BLANGAH MRT STATION
104B,EDGEFIELD PLAINS,17,2001,PUNGGOL,104B EDGEFIELD PLAINS,822104,1.39660886204199,103.905303792463,0.3,COVE LRT STATION
104C,CANBERRA ST,15,2017,SEMBAWANG,104C CANBERRA ST,753104,1.44970999451163,103.831775965127,0.7,CANBERRA MRT STATION
104D,CANBERRA ST,15,2017,SEMBAWANG,104D CANBERRA ST,754104,1.44985632437762,103.83236697954,0.8,CANBERRA MRT STATION
105,ALJUNIED CRES,12,1978,GEYLANG,105 ALJUNIED CRES,380105,1.31946862097465,103.882751492944,0.3,ALJUNIED MRT STATION
105,ANG MO KIO AVE 4,10,1977,ANG MO KIO,105 ANG MO KIO AVE 4,560105,1.37231328287072,103.837601112788,0.1,MAYFLOWER MRT STATION
105,BEDOK RESERVOIR RD,12,1985,BEDOK,105 BEDOK RESERVOIR RD,470105,1.32914437941094,103.909112780576,0.6,KAKI BUKIT MRT STATION
105,BEDOK NTH AVE 4,14,1976,BEDOK,105 BEDOK NTH AVE 4,460105,1.33372280929,103.936517719048,0.5,BEDOK RESERVOIR MRT STATION
105,BISHAN ST 12,9,1985,BISHAN,105 BISHAN ST 12,570105,1.34589493632505,103.847365252767,0.6,BRADDELL MRT STATION
105,BT BATOK CTRL,10,1984,BUKIT BATOK,105 BT BATOK CTRL,650105,1.3485726542005,103.747156223784,0.3,BUKIT BATOK MRT STATION
105,BT PURMEI RD,13,1982,BUKIT MERAH,105 BT PURMEI RD,090105,1.27248301325334,103.824703021719,0.9,HARBOURFRONT MRT STATION
105,CLEMENTI ST 12,4,1984,CLEMENTI,105 CLEMENTI ST 12,120105,1.32271179028812,103.76988810369,1.0,CLEMENTI MRT STATION
105,GANGSA RD,4,1986,BUKIT PANJANG,105 GANGSA RD,670105,1.37831242120574,103.767763308976,0.1,PETIR LRT STATION
105,HENDERSON CRES,24,1974,BUKIT MERAH,105 HENDERSON CRES,150105,1.29021420176947,103.822356844711,0.6,REDHILL MRT STATION
105,JLN BT MERAH,12,1967,BUKIT MERAH,105 JLN BT MERAH,160105,1.28063239751755,103.824935469367,0.6,TIONG BAHRU MRT STATION
105,JLN RAJAH,9,1983,KALLANG/WHAMPOA,105 JLN RAJAH,320105,1.32857909987613,103.85387252356,0.8,TOA PAYOH MRT STATION
105,JURONG EAST ST 13,12,1982,JURONG EAST,105 JURONG EAST ST 13,600105,1.33738746819329,103.738527627347,0.7,JURONG EAST MRT STATION
105,LENGKONG TIGA,4,1988,BEDOK,105 LENGKONG TIGA,410105,1.32564831471452,103.91011217937,0.6,KEMBANGAN MRT STATION
105,LOR 1 TOA PAYOH,10,1967,TAMPINES,105 LOR 1 TOA PAYOH,310105,1.3404226406096,103.849109442063,0.2,BRADDELL MRT STATION
105,PASIR RIS ST 12,11,1988,PASIR RIS,105 PASIR RIS ST 12,510105,1.36843792148695,103.957538790848,1.1,PASIR RIS MRT STATION
105,POTONG PASIR AVE 1,16,1984,TAMPINES,105 POTONG PASIR AVE 1,350105,1.33442373227683,103.868696835165,0.2,POTONG PASIR MRT STATION
105,RIVERVALE WALK,17,1997,SENGKANG,105 RIVERVALE WALK,540105,1.38215613071495,103.900711925224,0.3,KANGKAR LRT STATION
105,SERANGOON NTH AVE 1,13,1983,SERANGOON,105 SERANGOON NTH AVE 1,550105,1.37024745860601,103.870225980491,2.0,KOVAN MRT STATION
105,SIMEI ST 1,4,1987,TOA PAYOH,105 SIMEI ST 1,520105,1.34092459427981,103.950742498791,0.4,SIMEI MRT STATION
105,SPOTTISWOODE PK RD,25,1976,BUKIT MERAH,105 SPOTTISWOODE PK RD,080105,1.27380075624949,103.834482197156,1.0,OUTRAM PARK MRT STATION
105,TAMPINES ST 11,11,1982,TOA PAYOH,105 TAMPINES ST 11,521105,1.3480931246949,103.947177564477,0.8,TAMPINES MRT STATION
105,TECK WHYE LANE,12,1987,CHOA CHU KANG,105 TECK WHYE LANE,680105,1.37765001961331,103.7529943035,0.2,TECK WHYE LRT STATION
105,TOWNER RD,25,1984,KALLANG/WHAMPOA,105 TOWNER RD,321105,1.3208130428228,103.861346713506,0.3,BOON KENG MRT STATION
105,WOODLANDS ST 13,13,1984,WOODLANDS,105 WOODLANDS ST 13,730105,1.43684476168491,103.781579113316,0.8,WOODLANDS MRT STATION
105A,BIDADARI PK DR,17,2019,TAMPINES,105A BIDADARI PK DR,341105,1.33400699237548,103.870430572231,0.2,POTONG PASIR MRT STATION
105A,DEPOT RD,21,2016,BUKIT MERAH,105A DEPOT RD,101105,1.28107116546835,103.811405730352,1.1,REDHILL MRT STATION
105A,EDGEFIELD PLAINS,17,2001,PUNGGOL,105A EDGEFIELD PLAINS,821105,1.3969413315622,103.905729497383,0.2,COVE LRT STATION
105B,BIDADARI PK DR,17,2019,TAMPINES,105B BIDADARI PK DR,342105,1.33347403879152,103.870490405284,0.2,POTONG PASIR MRT STATION
105B,EDGEFIELD PLAINS,17,2001,PUNGGOL,105B EDGEFIELD PLAINS,822105,1.39720646427031,103.906002280084,0.2,COVE LRT STATION
105C,EDGEFIELD PLAINS,17,2001,PUNGGOL,105C EDGEFIELD PLAINS,823105,1.39767203537129,103.905598767902,0.2,COVE LRT STATION
105D,EDGEFIELD PLAINS,17,2001,PUNGGOL,105D EDGEFIELD PLAINS,824105,1.39717530895925,103.905229593145,0.2,COVE LRT STATION
106,ALJUNIED CRES,12,1978,GEYLANG,106 ALJUNIED CRES,380106,1.31905494962151,103.882900918125,0.3,ALJUNIED MRT STATION
106,ANG MO KIO AVE 4,11,1977,ANG MO KIO,106 ANG MO KIO AVE 4,560106,1.37193370323489,103.837486061851,0.2,MAYFLOWER MRT STATION
106,BEDOK NTH AVE 4,13,1977,BEDOK,106 BEDOK NTH AVE 4,460106,1.33445895034228,103.937087136194,0.5,BEDOK RESERVOIR MRT STATION
106,BEDOK RESERVOIR RD,12,1985,BEDOK,106 BEDOK RESERVOIR RD,470106,1.32950152189669,103.909381688756,0.6,KAKI BUKIT MRT STATION
106,BISHAN ST 12,13,1985,BISHAN,106 BISHAN ST 12,570106,1.34610070068315,103.847847191353,0.6,BRADDELL MRT STATION
106,BT PURMEI RD,13,1983,BUKIT MERAH,106 BT PURMEI RD,090106,1.2729893703256,103.825626826099,1.0,HARBOURFRONT MRT STATION
106,BT BATOK CTRL,8,1984,BUKIT BATOK,106 BT BATOK CTRL,650106,1.3482223088624,103.74718849849,0.3,BUKIT BATOK MRT STATION
106,C'WEALTH CRES,10,1964,QUEENSTOWN,106 C'WEALTH CRES,140106,1.3082260330781,103.799591309893,0.5,HOLLAND VILLAGE MRT STATION
106,GANGSA RD,10,1986,BUKIT PANJANG,106 GANGSA RD,670106,1.3779019997366,103.767412279054,0.1,PETIR LRT STATION
106,HENDERSON CRES,14,1973,BUKIT MERAH,106 HENDERSON CRES,150106,1.28942607947152,103.822276781927,0.6,REDHILL MRT STATION
106,HOUGANG AVE 1,4,1982,HOUGANG,106 HOUGANG AVE 1,530106,1.3537029714401,103.890680792553,1.0,KOVAN MRT STATION
106,JLN RAJAH,10,1983,KALLANG/WHAMPOA,106 JLN RAJAH,321106,1.32847655795117,103.854698874866,0.9,TOA PAYOH MRT STATION
106,JLN BT MERAH,12,1967,BUKIT MERAH,106 JLN BT MERAH,160106,1.28024258715197,103.824523574131,0.7,TIONG BAHRU MRT STATION
106,JLN DUSUN,9,1980,KALLANG/WHAMPOA,106 JLN DUSUN,320106,1.32855771177594,103.844796773619,0.5,TOA PAYOH MRT STATION
106,JURONG EAST ST 13,25,1982,JURONG EAST,106 JURONG EAST ST 13,600106,1.33724965052823,103.737674650927,0.7,CHINESE GARDEN MRT STATION
106,LENGKONG TIGA,9,1988,BEDOK,106 LENGKONG TIGA,410106,1.32508845931345,103.91000876961,0.5,KEMBANGAN MRT STATION
106,LOR 1 TOA PAYOH,10,1967,TAMPINES,106 LOR 1 TOA PAYOH,310106,1.34042195552491,103.848185018749,0.1,BRADDELL MRT STATION
106,PASIR RIS ST 12,13,1988,PASIR RIS,106 PASIR RIS ST 12,510106,1.36801255048337,103.95765313312,1.1,PASIR RIS MRT STATION
106,POTONG PASIR AVE 1,4,1983,TAMPINES,106 POTONG PASIR AVE 1,350106,1.33410033566662,103.868171273744,0.2,POTONG PASIR MRT STATION
106,RIVERVALE WALK,17,1998,SENGKANG,106 RIVERVALE WALK,540106,1.38249729178426,103.900321341916,0.3,KANGKAR LRT STATION
106,SERANGOON NTH AVE 1,12,1983,SERANGOON,106 SERANGOON NTH AVE 1,550106,1.37024462107298,103.87082295041,1.9,KOVAN MRT STATION
106,SIMEI ST 1,11,1987,TOA PAYOH,106 SIMEI ST 1,520106,1.34188521733435,103.950833481196,0.3,SIMEI MRT STATION
106,SPOTTISWOODE PK RD,25,1976,BUKIT MERAH,106 SPOTTISWOODE PK RD,080106,1.27356673846343,103.83405815603,1.1,OUTRAM PARK MRT STATION
106,TAMPINES ST 11,11,1983,TOA PAYOH,106 TAMPINES ST 11,521106,1.34753919206552,103.947675427986,0.9,SIMEI MRT STATION
106,TECK WHYE LANE,12,1987,CHOA CHU KANG,106 TECK WHYE LANE,680106,1.37795798795128,103.752931630674,0.2,TECK WHYE LRT STATION
106,TOWNER RD,11,1983,KALLANG/WHAMPOA,106 TOWNER RD,322106,1.32102000991534,103.860997833137,0.3,BOON KENG MRT STATION
106,WOODLANDS ST 13,4,1984,WOODLANDS,106 WOODLANDS ST 13,730106,1.4367694338717,103.782224172938,0.8,WOODLANDS MRT STATION
106,YISHUN RING RD,4,1984,YISHUN,106 YISHUN RING RD,760106,1.43147861432349,103.827452004212,0.8,YISHUN MRT STATION
106A,BIDADARI PK DR,17,2019,TAMPINES,106A BIDADARI PK DR,341106,1.33413899991746,103.871259715052,0.3,POTONG PASIR MRT STATION
106A,CANBERRA ST,15,2016,SEMBAWANG,106A CANBERRA ST,751106,1.44850335223601,103.833100432078,0.7,CANBERRA MRT STATION
106A,DEPOT RD,25,1998,BUKIT MERAH,106A DEPOT RD,101106,1.28061364977894,103.810967870883,1.1,TELOK BLANGAH MRT STATION
106A,PUNGGOL FIELD,17,2001,PUNGGOL,106A PUNGGOL FIELD,821106,1.3966048607668,103.90834413446,0.1,MERIDIAN LRT STATION
106B,BIDADARI PK DR,17,2019,TAMPINES,106B BIDADARI PK DR,342106,1.33364211083176,103.871164760412,0.3,POTONG PASIR MRT STATION
106B,CANBERRA ST,15,2016,SEMBAWANG,106B CANBERRA ST,752106,1.44803885202675,103.833228909288,0.7,CANBERRA MRT STATION
106B,DEPOT RD,20,1998,BUKIT MERAH,106B DEPOT RD,102106,1.28064950442563,103.810750913525,1.1,TELOK BLANGAH MRT STATION
106B,PUNGGOL FIELD,17,2001,PUNGGOL,106B PUNGGOL FIELD,822106,1.39709453228144,103.907955363138,0.1,MERIDIAN LRT STATION
106C,PUNGGOL FIELD,17,2001,PUNGGOL,106C PUNGGOL FIELD,823106,1.39736664207497,103.907562230122,0.2,MERIDIAN LRT STATION
106D,PUNGGOL FIELD,17,2001,PUNGGOL,106D PUNGGOL FIELD,824106,1.39762606734892,103.907358127148,0.2,MERIDIAN LRT STATION
107,ALJUNIED CRES,12,1980,GEYLANG,107 ALJUNIED CRES,380107,1.31896465338811,103.884287246879,0.3,ALJUNIED MRT STATION
107,ANG MO KIO AVE 4,11,1977,ANG MO KIO,107 ANG MO KIO AVE 4,560107,1.37138400081003,103.837381409794,0.2,MAYFLOWER MRT STATION
107,BEDOK NTH RD,12,1976,BEDOK,107 BEDOK NTH RD,460107,1.33231740745783,103.936301267285,0.6,BEDOK RESERVOIR MRT STATION
107,BEDOK RESERVOIR RD,13,1985,BEDOK,107 BEDOK RESERVOIR RD,470107,1.32987028916159,103.909220387915,0.6,KAKI BUKIT MRT STATION
107,BISHAN ST 12,13,1985,BISHAN,107 BISHAN ST 12,570107,1.34641761420969,103.847920706844,0.6,BISHAN MRT STATION
107,BT PURMEI RD,13,1982,BUKIT MERAH,107 BT PURMEI RD,090107,1.27310165475122,103.824508572172,1.0,HARBOURFRONT MRT STATION
107,BT BATOK WEST AVE 6,10,1984,BUKIT BATOK,107 BT BATOK WEST AVE 6,650107,1.34781088479752,103.746608758355,0.4,BUKIT BATOK MRT STATION
107,C'WEALTH CRES,10,1964,QUEENSTOWN,107 C'WEALTH CRES,140107,1.30786244653945,103.799312254354,0.5,HOLLAND VILLAGE MRT STATION
107,GANGSA RD,13,1986,BUKIT PANJANG,107 GANGSA RD,670107,1.37798469700849,103.766714651133,0.0,PETIR LRT STATION
107,JLN RAJAH,13,1983,KALLANG/WHAMPOA,107 JLN RAJAH,320107,1.32785332684887,103.854993724632,1.0,TOA PAYOH MRT STATION
107,JLN BT MERAH,12,1967,BUKIT MERAH,107 JLN BT MERAH,160107,1.27983690191197,103.824757769108,0.7,TIONG BAHRU MRT STATION
107,JURONG EAST ST 13,12,1981,JURONG EAST,107 JURONG EAST ST 13,600107,1.33778634539959,103.738131877539,0.7,CHINESE GARDEN MRT STATION
107,LENGKONG TIGA,4,1988,BEDOK,107 LENGKONG TIGA,410107,1.32495459884083,103.910175149612,0.5,KEMBANGAN MRT STATION
107,LOR 1 TOA PAYOH,10,1968,TAMPINES,107 LOR 1 TOA PAYOH,310107,1.34121948900326,103.847288831588,0.1,BRADDELL MRT STATION
107,PASIR RIS ST 12,13,1988,PASIR RIS,107 PASIR RIS ST 12,510107,1.36750966709317,103.957518917808,1.1,PASIR RIS MRT STATION
107,POTONG PASIR AVE 1,14,1984,TAMPINES,107 POTONG PASIR AVE 1,350107,1.33470936894148,103.86841323904,0.2,POTONG PASIR MRT STATION
107,RIVERVALE WALK,17,1998,SENGKANG,107 RIVERVALE WALK,540107,1.38300501325196,103.900272453522,0.2,KANGKAR LRT STATION
107,SERANGOON NTH AVE 1,13,1984,SERANGOON,107 SERANGOON NTH AVE 1,550107,1.36990039748774,103.870224885633,1.9,KOVAN MRT STATION
107,SIMEI ST 1,11,1987,TOA PAYOH,107 SIMEI ST 1,520107,1.3421611396727,103.950489942022,0.4,SIMEI MRT STATION
107,SPOTTISWOODE PK RD,25,1976,BUKIT MERAH,107 SPOTTISWOODE PK RD,080107,1.27359495858443,103.834917864208,1.0,OUTRAM PARK MRT STATION
107,TAMPINES ST 11,10,1983,TOA PAYOH,107 TAMPINES ST 11,521107,1.34836421842072,103.948158723814,0.9,TAMPINES MRT STATION
107,TECK WHYE LANE,13,1988,CHOA CHU KANG,107 TECK WHYE LANE,680107,1.37805538148223,103.753588247554,0.2,TECK WHYE LRT STATION
107,TOWNER RD,25,1982,KALLANG/WHAMPOA,107 TOWNER RD,321107,1.31979508625986,103.860435814245,0.2,BOON KENG MRT STATION
107,WOODLANDS ST 13,4,1984,WOODLANDS,107 WOODLANDS ST 13,730107,1.43729843225252,103.782227077422,0.8,WOODLANDS MRT STATION
107,YISHUN RING RD,11,1981,YISHUN,107 YISHUN RING RD,760107,1.4322180811837,103.827520197458,0.9,YISHUN MRT STATION
107A,BIDADARI PK DR,16,2021,TAMPINES,107A BIDADARI PK DR,341107,1.33477976786287,103.872399131107,0.4,POTONG PASIR MRT STATION
107A,CANBERRA ST,15,2017,SEMBAWANG,107A CANBERRA ST,751107,1.44990474622,103.832979240964,0.8,CANBERRA MRT STATION
107A,EDGEFIELD PLAINS,17,2001,PUNGGOL,107A EDGEFIELD PLAINS,821107,1.39719879396476,103.906825785664,0.2,COVE LRT STATION
107B,BIDADARI PK DR,16,2021,TAMPINES,107B BIDADARI PK DR,342107,1.33437155153983,103.872117221909,0.4,POTONG PASIR MRT STATION
107B,CANBERRA ST,15,2017,SEMBAWANG,107B CANBERRA ST,752107,1.44916516333167,103.833497265983,0.8,CANBERRA MRT STATION
107B,EDGEFIELD PLAINS,17,2001,PUNGGOL,107B EDGEFIELD PLAINS,822107,1.39683723523598,103.907248151565,0.2,MERIDIAN LRT STATION
107C,CANBERRA ST,15,2017,SEMBAWANG,107C CANBERRA ST,753107,1.44855782306648,103.833864786,0.8,CANBERRA MRT STATION
107C,EDGEFIELD PLAINS,17,2001,PUNGGOL,107C EDGEFIELD PLAINS,823107,1.39662152089139,103.907600724822,0.2,MERIDIAN LRT STATION
107D,EDGEFIELD PLAINS,17,2001,PUNGGOL,107D EDGEFIELD PLAINS,824107,1.39623803491797,103.908007315128,0.1,MERIDIAN LRT STATION
108,ALJUNIED CRES,12,1980,GEYLANG,108 ALJUNIED CRES,380108,1.31917515239477,103.885321594343,0.4,ALJUNIED MRT STATION
108,ANG MO KIO AVE 4,12,1978,ANG MO KIO,108 ANG MO KIO AVE 4,560108,1.37096635222625,103.838201940326,0.3,MAYFLOWER MRT STATION
108,BEDOK RESERVOIR RD,12,1985,BEDOK,108 BEDOK RESERVOIR RD,470108,1.33023193004172,103.909386972458,0.5,KAKI BUKIT MRT STATION
108,BEDOK NTH RD,12,1976,BEDOK,108 BEDOK NTH RD,460108,1.33274009226511,103.936223519694,0.5,BEDOK RESERVOIR MRT STATION
108,BISHAN ST 12,4,1985,BISHAN,108 BISHAN ST 12,570108,1.34671498920224,103.847398357544,0.6,BISHAN MRT STATION
108,BT BATOK WEST AVE 6,8,1984,BUKIT BATOK,108 BT BATOK WEST AVE 6,650108,1.34744385349941,103.746502064421,0.4,BUKIT BATOK MRT STATION
108,BT PURMEI RD,12,1984,BUKIT MERAH,108 BT PURMEI RD,090108,1.2733573140352,103.825345821846,1.0,HARBOURFRONT MRT STATION
108,C'WEALTH CRES,10,1964,QUEENSTOWN,108 C'WEALTH CRES,140108,1.30754731967127,103.799088583204,0.5,HOLLAND VILLAGE MRT STATION
108,GANGSA RD,10,1986,BUKIT PANJANG,108 GANGSA RD,670108,1.37759685167022,103.767227214144,0.0,PETIR LRT STATION
108,HOUGANG AVE 1,4,1982,HOUGANG,108 HOUGANG AVE 1,530108,1.35277393315533,103.890093177026,1.0,KOVAN MRT STATION
108,JLN BT MERAH,10,1983,BUKIT MERAH,108 JLN BT MERAH,160108,1.27922008833835,103.825441382185,0.7,TIONG BAHRU MRT STATION
108,JLN RAJAH,11,1983,KALLANG/WHAMPOA,108 JLN RAJAH,320108,1.32838935725024,103.855750872335,1.0,TOA PAYOH MRT STATION
108,JURONG EAST ST 13,12,1982,JURONG EAST,108 JURONG EAST ST 13,600108,1.33828303068105,103.737102099236,0.5,CHINESE GARDEN MRT STATION
108,LENGKONG TIGA,9,1988,BEDOK,108 LENGKONG TIGA,410108,1.32456370966495,103.91013096847,0.5,KEMBANGAN MRT STATION
108,LOR 1 TOA PAYOH,10,1969,TAMPINES,108 LOR 1 TOA PAYOH,310108,1.34155252910062,103.847295147125,0.1,BRADDELL MRT STATION
108,MCNAIR RD,15,1986,KALLANG/WHAMPOA,108 MCNAIR RD,321108,1.3216190383169,103.859382719506,0.4,BOON KENG MRT STATION
108,PASIR RIS ST 12,13,1988,PASIR RIS,108 PASIR RIS ST 12,510108,1.36747877864087,103.95701769761,1.1,PASIR RIS MRT STATION
108,POTONG PASIR AVE 1,14,1984,TAMPINES,108 POTONG PASIR AVE 1,350108,1.33472004322162,103.867928446438,0.2,POTONG PASIR MRT STATION
108,RIVERVALE WALK,17,1998,SENGKANG,108 RIVERVALE WALK,540108,1.38281168591309,103.899782887436,0.3,KANGKAR LRT STATION
108,SERANGOON NTH AVE 1,12,1983,SERANGOON,108 SERANGOON NTH AVE 1,550108,1.36990140336943,103.87120683593,1.8,KOVAN MRT STATION
108,SIMEI ST 1,11,1987,TOA PAYOH,108 SIMEI ST 1,520108,1.34301954085884,103.951007442775,0.3,SIMEI MRT STATION
108,TAMPINES ST 11,11,1983,TOA PAYOH,108 TAMPINES ST 11,521108,1.34786646438205,103.94856161626,0.8,SIMEI MRT STATION
108,TECK WHYE LANE,13,1988,CHOA CHU KANG,108 TECK WHYE LANE,680108,1.378324137359,103.752950750544,0.2,TECK WHYE LRT STATION
108,WOODLANDS ST 13,13,1984,WOODLANDS,108 WOODLANDS ST 13,730108,1.43721908735525,103.781576753293,0.8,WOODLANDS MRT STATION
108,YISHUN RING RD,9,1981,YISHUN,108 YISHUN RING RD,760108,1.43232355080911,103.829071971177,0.7,YISHUN MRT STATION
108A,BIDADARI PK DR,16,2021,TAMPINES,108A BIDADARI PK DR,341108,1.33435487321818,103.871686802252,0.3,POTONG PASIR MRT STATION
108A,CANBERRA WALK,14,2017,SEMBAWANG,108A CANBERRA WALK,751108,1.44776056626366,103.831274677849,0.5,CANBERRA MRT STATION
108B,BIDADARI PK DR,17,2021,TAMPINES,108B BIDADARI PK DR,342108,1.33367208421363,103.872010744965,0.4,POTONG PASIR MRT STATION
108B,CANBERRA WALK,14,2017,SEMBAWANG,108B CANBERRA WALK,752108,1.44818951673352,103.831856910403,0.6,CANBERRA MRT STATION
108B,MCNAIR RD,30,2003,KALLANG/WHAMPOA,108B MCNAIR RD,323108,1.31998124429925,103.859005144914,0.3,BOON KENG MRT STATION
108C,CANBERRA WALK,13,2017,SEMBAWANG,108C CANBERRA WALK,753108,1.44735330149199,103.831796158318,0.5,CANBERRA MRT STATION
108C,MCNAIR RD,30,2003,KALLANG/WHAMPOA,108C MCNAIR RD,324108,1.31984417513752,103.859462494536,0.3,BOON KENG MRT STATION
109,ALJUNIED CRES,12,1980,GEYLANG,109 ALJUNIED CRES,380109,1.31939291785822,103.884439876207,0.4,ALJUNIED MRT STATION
109,ANG MO KIO AVE 4,12,1978,ANG MO KIO,109 ANG MO KIO AVE 4,560109,1.3700965375834,103.837687766047,0.4,MAYFLOWER MRT STATION
109,BEDOK NTH RD,12,1976,BEDOK,109 BEDOK NTH RD,460109,1.33205316021213,103.93493510232,0.5,BEDOK RESERVOIR MRT STATION
109,BEDOK RESERVOIR RD,4,1985,BEDOK,109 BEDOK RESERVOIR RD,470109,1.32963136613535,103.909902161479,0.6,KAKI BUKIT MRT STATION
109,BISHAN ST 12,13,1985,BISHAN,109 BISHAN ST 12,570109,1.34675059587742,103.847990168368,0.5,BISHAN MRT STATION
109,BT BATOK WEST AVE 6,11,1984,BUKIT BATOK,109 BT BATOK WEST AVE 6,650109,1.34700376747987,103.746170410388,0.5,BUKIT BATOK MRT STATION
109,BT PURMEI RD,12,1984,BUKIT MERAH,109 BT PURMEI RD,090109,1.27392939929265,103.825310761145,1.1,HARBOURFRONT MRT STATION
109,C'WEALTH CRES,10,1964,QUEENSTOWN,109 C'WEALTH CRES,140109,1.30724943075855,103.798938288338,0.5,COMMONWEALTH MRT STATION
109,CLEMENTI ST 11,4,1984,CLEMENTI,109 CLEMENTI ST 11,120109,1.32189101790957,103.770595265822,1.0,CLEMENTI MRT STATION
